tile_id,date,year,source,valid_frac,exp_temporal_split
20210414_lidar_tile_256_384.npy,20210414,2021,lidar,0.9905,train
20210414_lidar_tile_256_512.npy,20210414,2021,lidar,0.8846,train
20210414_lidar_tile_384_256.npy,20210414,2021,lidar,0.7876,train
20210414_lidar_tile_384_384.npy,20210414,2021,lidar,0.9724,train
20210414_lidar_tile_384_512.npy,20210414,2021,lidar,0.9106,train
20210414_lidar_tile_512_256.npy,20210414,2021,lidar,0.5226,train
20210414_lidar_tile_512_384.npy,20210414,2021,lidar,0.9381,train
20210414_lidar_tile_512_512.npy,20210414,2021,lidar,0.9201,train
20210414_lidar_tile_640_256.npy,20210414,2021,lidar,0.4266,train
20210414_lidar_tile_640_384.npy,20210414,2021,lidar,0.8973,train
20210414_lidar_tile_640_512.npy,20210414,2021,lidar,0.9524,train
20210504_lidar_tile_128_128.npy,20210504,2021,lidar,0.9924,train
20210504_lidar_tile_128_256.npy,20210504,2021,lidar,0.996,train
20210504_lidar_tile_128_384.npy,20210504,2021,lidar,0.8927,train
20210504_lidar_tile_256_128.npy,20210504,2021,lidar,0.9933,train
20210504_lidar_tile_256_256.npy,20210504,2021,lidar,0.9956,train
20210504_lidar_tile_256_384.npy,20210504,2021,lidar,0.9398,train
20210504_lidar_tile_256_512.npy,20210504,2021,lidar,0.791,train
20210504_lidar_tile_256_640.npy,20210504,2021,lidar,0.782,train
20210504_lidar_tile_256_768.npy,20210504,2021,lidar,0.8166,train
20210504_lidar_tile_256_896.npy,20210504,2021,lidar,0.4008,train
20210504_lidar_tile_384_128.npy,20210504,2021,lidar,0.9055,train
20210504_lidar_tile_384_256.npy,20210504,2021,lidar,0.9733,train
20210504_lidar_tile_384_384.npy,20210504,2021,lidar,0.8927,train
20210504_lidar_tile_384_512.npy,20210504,2021,lidar,0.7996,train
20210504_lidar_tile_384_640.npy,20210504,2021,lidar,0.7225,train
20210504_lidar_tile_384_768.npy,20210504,2021,lidar,0.5926,train
20210504_lidar_tile_512_384.npy,20210504,2021,lidar,0.5593,train
20210504_lidar_tile_512_512.npy,20210504,2021,lidar,0.4243,train
20210504_lidar_tile_512_640.npy,20210504,2021,lidar,0.3431,train
20210504_lidar_tile_640_384.npy,20210504,2021,lidar,0.3168,train
20210504_lidar_tile_640_512.npy,20210504,2021,lidar,0.3174,train
20210504_lidar_tile_768_384.npy,20210504,2021,lidar,0.6024,train
20210504_lidar_tile_768_512.npy,20210504,2021,lidar,0.6476,train
20210504_lidar_tile_768_640.npy,20210504,2021,lidar,0.5482,train
20210504_lidar_tile_768_768.npy,20210504,2021,lidar,0.4593,train
20210504_lidar_tile_896_384.npy,20210504,2021,lidar,0.8998,train
20210504_lidar_tile_896_512.npy,20210504,2021,lidar,0.8539,train
20210504_lidar_tile_896_640.npy,20210504,2021,lidar,0.7994,train
20210504_lidar_tile_896_768.npy,20210504,2021,lidar,0.7599,train
20210504_lidar_tile_1024_384.npy,20210504,2021,lidar,0.7893,train
20210504_lidar_tile_1024_512.npy,20210504,2021,lidar,0.8941,train
20211216_lidar_tile_128_128.npy,20211216,2021,lidar,0.9961,train
20211216_lidar_tile_128_256.npy,20211216,2021,lidar,0.998,train
20211216_lidar_tile_128_384.npy,20211216,2021,lidar,0.9342,train
20211216_lidar_tile_256_128.npy,20211216,2021,lidar,0.9677,train
20211216_lidar_tile_256_256.npy,20211216,2021,lidar,0.9986,train
20211216_lidar_tile_256_384.npy,20211216,2021,lidar,0.9962,train
20211216_lidar_tile_256_512.npy,20211216,2021,lidar,0.9948,train
20211216_lidar_tile_256_640.npy,20211216,2021,lidar,0.9809,train
20211216_lidar_tile_256_768.npy,20211216,2021,lidar,0.9781,train
20211216_lidar_tile_256_896.npy,20211216,2021,lidar,0.931,train
20211216_lidar_tile_256_1024.npy,20211216,2021,lidar,0.8438,train
20211216_lidar_tile_384_128.npy,20211216,2021,lidar,0.8801,train
20211216_lidar_tile_384_256.npy,20211216,2021,lidar,0.987,train
20211216_lidar_tile_384_384.npy,20211216,2021,lidar,0.9939,train
20211216_lidar_tile_384_512.npy,20211216,2021,lidar,0.9952,train
20211216_lidar_tile_384_640.npy,20211216,2021,lidar,0.9758,train
20211216_lidar_tile_384_768.npy,20211216,2021,lidar,0.9727,train
20211216_lidar_tile_384_896.npy,20211216,2021,lidar,0.9298,train
20211216_lidar_tile_384_1024.npy,20211216,2021,lidar,0.8802,train
20211216_lidar_tile_512_384.npy,20211216,2021,lidar,0.9922,train
20211216_lidar_tile_512_512.npy,20211216,2021,lidar,0.9932,train
20211216_lidar_tile_512_640.npy,20211216,2021,lidar,0.9861,train
20211216_lidar_tile_512_768.npy,20211216,2021,lidar,0.9788,train
20211216_lidar_tile_512_896.npy,20211216,2021,lidar,0.95,train
20211216_lidar_tile_512_1024.npy,20211216,2021,lidar,0.9105,train
20211216_lidar_tile_640_384.npy,20211216,2021,lidar,0.9952,train
20211216_lidar_tile_640_512.npy,20211216,2021,lidar,0.9845,train
20211216_lidar_tile_640_640.npy,20211216,2021,lidar,0.9791,train
20211216_lidar_tile_640_768.npy,20211216,2021,lidar,0.9763,train
20211216_lidar_tile_640_896.npy,20211216,2021,lidar,0.9225,train
20211216_lidar_tile_640_1024.npy,20211216,2021,lidar,0.7299,train
20211216_lidar_tile_768_384.npy,20211216,2021,lidar,0.9843,train
20211216_lidar_tile_768_512.npy,20211216,2021,lidar,0.977,train
20211216_lidar_tile_768_640.npy,20211216,2021,lidar,0.9772,train
20211216_lidar_tile_768_768.npy,20211216,2021,lidar,0.9512,train
20211216_lidar_tile_768_896.npy,20211216,2021,lidar,0.724,train
20211216_lidar_tile_896_384.npy,20211216,2021,lidar,0.9474,train
20211216_lidar_tile_896_512.npy,20211216,2021,lidar,0.9819,train
20211216_lidar_tile_896_640.npy,20211216,2021,lidar,0.9852,train
20211216_lidar_tile_896_768.npy,20211216,2021,lidar,0.9258,train
20211216_lidar_tile_1024_384.npy,20211216,2021,lidar,0.7517,train
20211216_lidar_tile_1024_512.npy,20211216,2021,lidar,0.9452,train
20220112_lidar_tile_128_128.npy,20220112,2022,lidar,0.9724,train
20220112_lidar_tile_128_256.npy,20220112,2022,lidar,0.8624,train
20220112_lidar_tile_128_384.npy,20220112,2022,lidar,0.6959,train
20220112_lidar_tile_256_128.npy,20220112,2022,lidar,0.983,train
20220112_lidar_tile_256_256.npy,20220112,2022,lidar,0.9881,train
20220112_lidar_tile_256_384.npy,20220112,2022,lidar,0.9695,train
20220112_lidar_tile_256_512.npy,20220112,2022,lidar,0.9586,train
20220112_lidar_tile_256_640.npy,20220112,2022,lidar,0.9548,train
20220112_lidar_tile_256_768.npy,20220112,2022,lidar,0.9544,train
20220112_lidar_tile_256_896.npy,20220112,2022,lidar,0.9552,train
20220112_lidar_tile_256_1024.npy,20220112,2022,lidar,0.9556,train
20220112_lidar_tile_384_128.npy,20220112,2022,lidar,0.9223,train
20220112_lidar_tile_384_256.npy,20220112,2022,lidar,0.9867,train
20220112_lidar_tile_384_384.npy,20220112,2022,lidar,0.9635,train
20220112_lidar_tile_384_512.npy,20220112,2022,lidar,0.9371,train
20220112_lidar_tile_384_640.npy,20220112,2022,lidar,0.939,train
20220112_lidar_tile_384_768.npy,20220112,2022,lidar,0.947,train
20220112_lidar_tile_384_896.npy,20220112,2022,lidar,0.9442,train
20220112_lidar_tile_384_1024.npy,20220112,2022,lidar,0.9297,train
20220112_lidar_tile_512_384.npy,20220112,2022,lidar,0.8254,train
20220112_lidar_tile_512_512.npy,20220112,2022,lidar,0.8701,train
20220112_lidar_tile_512_640.npy,20220112,2022,lidar,0.9115,train
20220112_lidar_tile_512_768.npy,20220112,2022,lidar,0.952,train
20220112_lidar_tile_512_896.npy,20220112,2022,lidar,0.9384,train
20220112_lidar_tile_512_1024.npy,20220112,2022,lidar,0.8821,train
20220112_lidar_tile_640_384.npy,20220112,2022,lidar,0.7132,train
20220112_lidar_tile_640_512.npy,20220112,2022,lidar,0.7841,train
20220112_lidar_tile_640_640.npy,20220112,2022,lidar,0.8586,train
20220112_lidar_tile_640_768.npy,20220112,2022,lidar,0.9409,train
20220112_lidar_tile_640_896.npy,20220112,2022,lidar,0.935,train
20220112_lidar_tile_640_1024.npy,20220112,2022,lidar,0.828,train
20220112_lidar_tile_768_384.npy,20220112,2022,lidar,0.5551,train
20220112_lidar_tile_768_512.npy,20220112,2022,lidar,0.5899,train
20220112_lidar_tile_768_640.npy,20220112,2022,lidar,0.5881,train
20220112_lidar_tile_768_768.npy,20220112,2022,lidar,0.7007,train
20220112_lidar_tile_768_896.npy,20220112,2022,lidar,0.8496,train
20220128_lidar_tile_128_0.npy,20220128,2022,lidar,0.805,train
20220128_lidar_tile_128_128.npy,20220128,2022,lidar,0.9946,train
20220128_lidar_tile_128_256.npy,20220128,2022,lidar,0.9945,train
20220128_lidar_tile_128_384.npy,20220128,2022,lidar,0.9108,train
20220128_lidar_tile_256_0.npy,20220128,2022,lidar,0.6831,train
20220128_lidar_tile_256_128.npy,20220128,2022,lidar,0.9874,train
20220128_lidar_tile_256_256.npy,20220128,2022,lidar,0.9989,train
20220128_lidar_tile_256_384.npy,20220128,2022,lidar,0.9962,train
20220128_lidar_tile_256_512.npy,20220128,2022,lidar,0.9941,train
20220128_lidar_tile_256_640.npy,20220128,2022,lidar,0.9737,train
20220128_lidar_tile_256_768.npy,20220128,2022,lidar,0.9439,train
20220128_lidar_tile_256_896.npy,20220128,2022,lidar,0.7329,train
20220128_lidar_tile_256_1024.npy,20220128,2022,lidar,0.305,train
20220128_lidar_tile_384_128.npy,20220128,2022,lidar,0.8641,train
20220128_lidar_tile_384_256.npy,20220128,2022,lidar,0.9876,train
20220128_lidar_tile_384_384.npy,20220128,2022,lidar,0.9893,train
20220128_lidar_tile_384_512.npy,20220128,2022,lidar,0.9962,train
20220128_lidar_tile_384_640.npy,20220128,2022,lidar,0.9657,train
20220128_lidar_tile_384_768.npy,20220128,2022,lidar,0.9275,train
20220128_lidar_tile_384_896.npy,20220128,2022,lidar,0.8668,train
20220128_lidar_tile_384_1024.npy,20220128,2022,lidar,0.5479,train
20220128_lidar_tile_512_256.npy,20220128,2022,lidar,0.7652,train
20220128_lidar_tile_512_384.npy,20220128,2022,lidar,0.9615,train
20220128_lidar_tile_512_512.npy,20220128,2022,lidar,0.9863,train
20220128_lidar_tile_512_640.npy,20220128,2022,lidar,0.9475,train
20220128_lidar_tile_512_768.npy,20220128,2022,lidar,0.9308,train
20220128_lidar_tile_512_896.npy,20220128,2022,lidar,0.8869,train
20220128_lidar_tile_512_1024.npy,20220128,2022,lidar,0.6599,train
20220128_lidar_tile_640_256.npy,20220128,2022,lidar,0.3786,train
20220128_lidar_tile_640_384.npy,20220128,2022,lidar,0.8017,train
20220128_lidar_tile_640_512.npy,20220128,2022,lidar,0.9176,train
20220128_lidar_tile_640_640.npy,20220128,2022,lidar,0.8905,train
20220128_lidar_tile_640_768.npy,20220128,2022,lidar,0.905,train
20220128_lidar_tile_640_896.npy,20220128,2022,lidar,0.7634,train
20220128_lidar_tile_768_384.npy,20220128,2022,lidar,0.5158,train
20220128_lidar_tile_768_512.npy,20220128,2022,lidar,0.7198,train
20220128_lidar_tile_768_640.npy,20220128,2022,lidar,0.6454,train
20220128_lidar_tile_768_768.npy,20220128,2022,lidar,0.536,train
20220128_lidar_tile_768_896.npy,20220128,2022,lidar,0.3519,train
20220218_lidar_tile_128_128.npy,20220218,2022,lidar,0.989,train
20220218_lidar_tile_128_256.npy,20220218,2022,lidar,0.9947,train
20220218_lidar_tile_128_384.npy,20220218,2022,lidar,0.9291,train
20220218_lidar_tile_256_128.npy,20220218,2022,lidar,0.992,train
20220218_lidar_tile_256_256.npy,20220218,2022,lidar,0.9962,train
20220218_lidar_tile_256_384.npy,20220218,2022,lidar,0.995,train
20220218_lidar_tile_256_512.npy,20220218,2022,lidar,0.9875,train
20220218_lidar_tile_256_640.npy,20220218,2022,lidar,0.9501,train
20220218_lidar_tile_256_768.npy,20220218,2022,lidar,0.9255,train
20220218_lidar_tile_256_896.npy,20220218,2022,lidar,0.9484,train
20220218_lidar_tile_256_1024.npy,20220218,2022,lidar,0.9605,train
20220218_lidar_tile_384_128.npy,20220218,2022,lidar,0.9069,train
20220218_lidar_tile_384_256.npy,20220218,2022,lidar,0.9891,train
20220218_lidar_tile_384_384.npy,20220218,2022,lidar,0.9929,train
20220218_lidar_tile_384_512.npy,20220218,2022,lidar,0.9821,train
20220218_lidar_tile_384_640.npy,20220218,2022,lidar,0.9483,train
20220218_lidar_tile_384_768.npy,20220218,2022,lidar,0.9286,train
20220218_lidar_tile_384_896.npy,20220218,2022,lidar,0.9465,train
20220218_lidar_tile_384_1024.npy,20220218,2022,lidar,0.9662,train
20220218_lidar_tile_512_384.npy,20220218,2022,lidar,0.9838,train
20220218_lidar_tile_512_512.npy,20220218,2022,lidar,0.9769,train
20220218_lidar_tile_512_640.npy,20220218,2022,lidar,0.9562,train
20220218_lidar_tile_512_768.npy,20220218,2022,lidar,0.9532,train
20220218_lidar_tile_512_896.npy,20220218,2022,lidar,0.9648,train
20220218_lidar_tile_512_1024.npy,20220218,2022,lidar,0.9743,train
20220218_lidar_tile_640_384.npy,20220218,2022,lidar,0.9864,train
20220218_lidar_tile_640_512.npy,20220218,2022,lidar,0.9837,train
20220218_lidar_tile_640_640.npy,20220218,2022,lidar,0.9585,train
20220218_lidar_tile_640_768.npy,20220218,2022,lidar,0.95,train
20220218_lidar_tile_640_896.npy,20220218,2022,lidar,0.9655,train
20220218_lidar_tile_640_1024.npy,20220218,2022,lidar,0.9277,train
20220218_lidar_tile_768_384.npy,20220218,2022,lidar,0.9873,train
20220218_lidar_tile_768_512.npy,20220218,2022,lidar,0.9804,train
20220218_lidar_tile_768_640.npy,20220218,2022,lidar,0.9661,train
20220218_lidar_tile_768_768.npy,20220218,2022,lidar,0.9646,train
20220218_lidar_tile_768_896.npy,20220218,2022,lidar,0.958,train
20220218_lidar_tile_896_384.npy,20220218,2022,lidar,0.9728,train
20220218_lidar_tile_896_512.npy,20220218,2022,lidar,0.9832,train
20220218_lidar_tile_896_640.npy,20220218,2022,lidar,0.9781,train
20220218_lidar_tile_896_768.npy,20220218,2022,lidar,0.9698,train
20220218_lidar_tile_1024_384.npy,20220218,2022,lidar,0.8144,train
20220218_lidar_tile_1024_512.npy,20220218,2022,lidar,0.9608,train
20220417_lidar_tile_128_0.npy,20220417,2022,lidar,0.924,train
20220417_lidar_tile_128_128.npy,20220417,2022,lidar,0.9745,train
20220417_lidar_tile_256_0.npy,20220417,2022,lidar,0.905,train
20220417_lidar_tile_256_128.npy,20220417,2022,lidar,0.9643,train
20220417_lidar_tile_256_256.npy,20220417,2022,lidar,0.9956,train
20220417_lidar_tile_256_384.npy,20220417,2022,lidar,0.9964,train
20220417_lidar_tile_256_512.npy,20220417,2022,lidar,0.969,train
20220417_lidar_tile_256_640.npy,20220417,2022,lidar,0.9591,train
20220417_lidar_tile_256_768.npy,20220417,2022,lidar,0.9534,train
20220417_lidar_tile_256_896.npy,20220417,2022,lidar,0.8195,train
20220417_lidar_tile_384_0.npy,20220417,2022,lidar,0.7919,train
20220417_lidar_tile_384_128.npy,20220417,2022,lidar,0.9332,train
20220417_lidar_tile_384_256.npy,20220417,2022,lidar,0.9908,train
20220417_lidar_tile_384_384.npy,20220417,2022,lidar,0.9925,train
20220417_lidar_tile_384_512.npy,20220417,2022,lidar,0.9707,train
20220417_lidar_tile_384_640.npy,20220417,2022,lidar,0.9598,train
20220417_lidar_tile_384_768.npy,20220417,2022,lidar,0.8879,train
20220417_lidar_tile_384_896.npy,20220417,2022,lidar,0.704,train
20220417_lidar_tile_512_128.npy,20220417,2022,lidar,0.6996,train
20220417_lidar_tile_512_256.npy,20220417,2022,lidar,0.9224,train
20220417_lidar_tile_512_384.npy,20220417,2022,lidar,0.9755,train
20220417_lidar_tile_512_512.npy,20220417,2022,lidar,0.9829,train
20220417_lidar_tile_512_640.npy,20220417,2022,lidar,0.9678,train
20220417_lidar_tile_512_768.npy,20220417,2022,lidar,0.8644,train
20220417_lidar_tile_512_896.npy,20220417,2022,lidar,0.7344,train
20220417_lidar_tile_640_256.npy,20220417,2022,lidar,0.5062,train
20220417_lidar_tile_640_384.npy,20220417,2022,lidar,0.7304,train
20220417_lidar_tile_640_512.npy,20220417,2022,lidar,0.9104,train
20220417_lidar_tile_640_640.npy,20220417,2022,lidar,0.977,train
20220417_lidar_tile_640_768.npy,20220417,2022,lidar,0.9418,train
20220417_lidar_tile_768_512.npy,20220417,2022,lidar,0.5154,train
20220417_lidar_tile_768_640.npy,20220417,2022,lidar,0.7622,train
20220417_lidar_tile_768_768.npy,20220417,2022,lidar,0.8707,train
20220516_lidar_tile_128_128.npy,20220516,2022,lidar,0.9893,train
20220516_lidar_tile_128_256.npy,20220516,2022,lidar,0.9929,train
20220516_lidar_tile_128_384.npy,20220516,2022,lidar,0.9286,train
20220516_lidar_tile_256_128.npy,20220516,2022,lidar,0.9937,train
20220516_lidar_tile_256_256.npy,20220516,2022,lidar,0.995,train
20220516_lidar_tile_256_384.npy,20220516,2022,lidar,0.9786,train
20220516_lidar_tile_256_512.npy,20220516,2022,lidar,0.9359,train
20220516_lidar_tile_256_640.npy,20220516,2022,lidar,0.8944,train
20220516_lidar_tile_256_768.npy,20220516,2022,lidar,0.8758,train
20220516_lidar_tile_256_896.npy,20220516,2022,lidar,0.5124,train
20220516_lidar_tile_384_128.npy,20220516,2022,lidar,0.9375,train
20220516_lidar_tile_384_256.npy,20220516,2022,lidar,0.9864,train
20220516_lidar_tile_384_384.npy,20220516,2022,lidar,0.9693,train
20220516_lidar_tile_384_512.npy,20220516,2022,lidar,0.9368,train
20220516_lidar_tile_384_640.npy,20220516,2022,lidar,0.8885,train
20220516_lidar_tile_384_768.npy,20220516,2022,lidar,0.8933,train
20220516_lidar_tile_384_896.npy,20220516,2022,lidar,0.5406,train
20220516_lidar_tile_512_384.npy,20220516,2022,lidar,0.8893,train
20220516_lidar_tile_512_512.npy,20220516,2022,lidar,0.807,train
20220516_lidar_tile_512_640.npy,20220516,2022,lidar,0.7887,train
20220516_lidar_tile_512_768.npy,20220516,2022,lidar,0.8359,train
20220516_lidar_tile_512_896.npy,20220516,2022,lidar,0.5514,train
20220516_lidar_tile_640_384.npy,20220516,2022,lidar,0.5071,train
20220516_lidar_tile_640_512.npy,20220516,2022,lidar,0.4134,train
20220516_lidar_tile_640_640.npy,20220516,2022,lidar,0.4484,train
20220516_lidar_tile_640_768.npy,20220516,2022,lidar,0.574,train
20220516_lidar_tile_640_896.npy,20220516,2022,lidar,0.3886,train
20221201_lidar_tile_128_0.npy,20221201,2022,lidar,0.6841,train
20221201_lidar_tile_128_128.npy,20221201,2022,lidar,0.9398,train
20221201_lidar_tile_128_256.npy,20221201,2022,lidar,0.9859,train
20221201_lidar_tile_128_384.npy,20221201,2022,lidar,0.9176,train
20221201_lidar_tile_256_0.npy,20221201,2022,lidar,0.769,train
20221201_lidar_tile_256_128.npy,20221201,2022,lidar,0.9502,train
20221201_lidar_tile_256_256.npy,20221201,2022,lidar,0.9965,train
20221201_lidar_tile_256_384.npy,20221201,2022,lidar,0.9987,train
20221201_lidar_tile_256_512.npy,20221201,2022,lidar,0.9935,train
20221201_lidar_tile_256_640.npy,20221201,2022,lidar,0.9748,train
20221201_lidar_tile_256_768.npy,20221201,2022,lidar,0.9773,train
20221201_lidar_tile_256_896.npy,20221201,2022,lidar,0.844,train
20221201_lidar_tile_256_1024.npy,20221201,2022,lidar,0.7241,train
20221201_lidar_tile_384_128.npy,20221201,2022,lidar,0.9291,train
20221201_lidar_tile_384_256.npy,20221201,2022,lidar,0.9907,train
20221201_lidar_tile_384_384.npy,20221201,2022,lidar,0.9914,train
20221201_lidar_tile_384_512.npy,20221201,2022,lidar,0.9884,train
20221201_lidar_tile_384_640.npy,20221201,2022,lidar,0.9741,train
20221201_lidar_tile_384_768.npy,20221201,2022,lidar,0.9765,train
20221201_lidar_tile_384_896.npy,20221201,2022,lidar,0.87,train
20221201_lidar_tile_384_1024.npy,20221201,2022,lidar,0.7684,train
20221201_lidar_tile_512_256.npy,20221201,2022,lidar,0.8254,train
20221201_lidar_tile_512_384.npy,20221201,2022,lidar,0.9634,train
20221201_lidar_tile_512_512.npy,20221201,2022,lidar,0.987,train
20221201_lidar_tile_512_640.npy,20221201,2022,lidar,0.9846,train
20221201_lidar_tile_512_768.npy,20221201,2022,lidar,0.9845,train
20221201_lidar_tile_512_896.npy,20221201,2022,lidar,0.9426,train
20221201_lidar_tile_512_1024.npy,20221201,2022,lidar,0.7784,train
20221201_lidar_tile_640_384.npy,20221201,2022,lidar,0.9426,train
20221201_lidar_tile_640_512.npy,20221201,2022,lidar,0.9902,train
20221201_lidar_tile_640_640.npy,20221201,2022,lidar,0.9833,train
20221201_lidar_tile_640_768.npy,20221201,2022,lidar,0.9773,train
20221201_lidar_tile_640_896.npy,20221201,2022,lidar,0.8996,train
20221201_lidar_tile_768_384.npy,20221201,2022,lidar,0.8181,train
20221201_lidar_tile_768_512.npy,20221201,2022,lidar,0.9855,train
20221201_lidar_tile_768_640.npy,20221201,2022,lidar,0.988,train
20221201_lidar_tile_768_768.npy,20221201,2022,lidar,0.947,train
20221201_lidar_tile_768_896.npy,20221201,2022,lidar,0.728,train
20221201_lidar_tile_896_384.npy,20221201,2022,lidar,0.4373,train
20221201_lidar_tile_896_512.npy,20221201,2022,lidar,0.785,train
20221201_lidar_tile_896_640.npy,20221201,2022,lidar,0.8691,train
20221201_lidar_tile_896_768.npy,20221201,2022,lidar,0.724,train
20230213_lidar_tile_0_128.npy,20230213,2023,lidar,0.8154,train
20230213_lidar_tile_0_256.npy,20230213,2023,lidar,0.8315,train
20230213_lidar_tile_128_0.npy,20230213,2023,lidar,0.6119,train
20230213_lidar_tile_128_128.npy,20230213,2023,lidar,0.9741,train
20230213_lidar_tile_128_256.npy,20230213,2023,lidar,0.9761,train
20230213_lidar_tile_128_384.npy,20230213,2023,lidar,0.9307,train
20230213_lidar_tile_128_768.npy,20230213,2023,lidar,0.9235,train
20230213_lidar_tile_128_896.npy,20230213,2023,lidar,0.9375,train
20230213_lidar_tile_256_0.npy,20230213,2023,lidar,0.762,train
20230213_lidar_tile_256_128.npy,20230213,2023,lidar,0.9913,train
20230213_lidar_tile_256_256.npy,20230213,2023,lidar,0.9823,train
20230213_lidar_tile_256_384.npy,20230213,2023,lidar,0.9878,train
20230213_lidar_tile_256_512.npy,20230213,2023,lidar,0.9977,train
20230213_lidar_tile_256_640.npy,20230213,2023,lidar,0.9794,train
20230213_lidar_tile_256_768.npy,20230213,2023,lidar,0.9793,train
20230213_lidar_tile_256_896.npy,20230213,2023,lidar,0.9723,train
20230213_lidar_tile_256_1024.npy,20230213,2023,lidar,0.9538,train
